product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
70804	Canned canned	Coffee tea	powder	P070804025	7	708	298.0	224.0
70804	Canned canned	Coffee tea	powder	P070804026	7	708	298.0	224.0
70804	Canned canned	Coffee tea	powder	P070804027	7	708	298.0	224.0
70804	Canned canned	Coffee tea	powder	P070804028	7	708	318.0	239.0
70804	Canned canned	Coffee tea	powder	P070804029	7	708	328.0	246.0
70804	Canned canned	Coffee tea	powder	P070804030	7	708	335.0	251.0
70804	Canned canned	Coffee tea	powder	P070804031	7	708	345.0	259.0
70804	Canned canned	Coffee tea	powder	P070804032	7	708	355.0	266.0
70804	Canned canned	Coffee tea	powder	P070804033	7	708	358.0	269.0
70804	Canned canned	Coffee tea	powder	P070804034	7	708	365.0	274.0
70804	Canned canned	Coffee tea	powder	P070804035	7	708	368.0	276.0
70804	Canned canned	Coffee tea	powder	P070804036	7	708	375.0	281.0
70804	Canned canned	Coffee tea	powder	P070804037	7	708	378.0	284.0
70804	Canned canned	Coffee tea	powder	P070804038	7	708	378.0	284.0
70804	Canned canned	Coffee tea	powder	P070804039	7	708	388.0	291.0
70804	Canned canned	Coffee tea	powder	P070804040	7	708	398.0	299.0
70804	Canned canned	Coffee tea	powder	P070804041	7	708	398.0	299.0
70804	Canned canned	Coffee tea	powder	P070804042	7	708	428.0	321.0
70804	Canned canned	Coffee tea	powder	P070804043	7	708	438.0	329.0
70804	Canned canned	Coffee tea	powder	P070804044	7	708	495.0	371.0
70804	Canned canned	Coffee tea	powder	P070804045	7	708	495.0	371.0
70804	Canned canned	Coffee tea	powder	P070804046	7	708	495.0	371.0
70804	Canned canned	Coffee tea	powder	P070804047	7	708	548.0	411.0
70804	Canned canned	Coffee tea	powder	P070804048	7	708	568.0	426.0
70804	Canned canned	Coffee tea	powder	P070804049	7	708	655.0	491.0
70805	Canned canned	Coffee tea	Japanese tea	P070805001	7	708	108.0	81.0
70805	Canned canned	Coffee tea	Japanese tea	P070805002	7	708	108.0	81.0
70805	Canned canned	Coffee tea	Japanese tea	P070805003	7	708	158.0	119.0
70805	Canned canned	Coffee tea	Japanese tea	P070805004	7	708	208.0	156.0
70805	Canned canned	Coffee tea	Japanese tea	P070805005	7	708	218.0	164.0
70805	Canned canned	Coffee tea	Japanese tea	P070805006	7	708	228.0	171.0
70805	Canned canned	Coffee tea	Japanese tea	P070805007	7	708	228.0	171.0
70805	Canned canned	Coffee tea	Japanese tea	P070805008	7	708	250.0	188.0
70805	Canned canned	Coffee tea	Japanese tea	P070805009	7	708	250.0	188.0
70805	Canned canned	Coffee tea	Japanese tea	P070805010	7	708	258.0	194.0
70805	Canned canned	Coffee tea	Japanese tea	P070805011	7	708	258.0	194.0
70805	Canned canned	Coffee tea	Japanese tea	P070805012	7	708	288.0	216.0
70805	Canned canned	Coffee tea	Japanese tea	P070805013	7	708	288.0	216.0
70805	Canned canned	Coffee tea	Japanese tea	P070805014	7	708	295.0	221.0
70805	Canned canned	Coffee tea	Japanese tea	P070805015	7	708	298.0	224.0
70805	Canned canned	Coffee tea	Japanese tea	P070805016	7	708	298.0	224.0
70805	Canned canned	Coffee tea	Japanese tea	P070805017	7	708	300.0	225.0
70805	Canned canned	Coffee tea	Japanese tea	P070805018	7	708	300.0	225.0
70805	Canned canned	Coffee tea	Japanese tea	P070805019	7	708	308.0	231.0
70805	Canned canned	Coffee tea	Japanese tea	P070805020	7	708	318.0	239.0
70805	Canned canned	Coffee tea	Japanese tea	P070805021	7	708	318.0	239.0
70805	Canned canned	Coffee tea	Japanese tea	P070805022	7	708	350.0	263.0
70805	Canned canned	Coffee tea	Japanese tea	P070805023	7	708	360.0	270.0
70805	Canned canned	Coffee tea	Japanese tea	P070805024	7	708	398.0	299.0
70805	Canned canned	Coffee tea	Japanese tea	P070805025	7	708	398.0	299.0
70805	Canned canned	Coffee tea	Japanese tea	P070805026	7	708	450.0	338.0
70805	Canned canned	Coffee tea	Japanese tea	P070805027	7	708	680.0	510.0
70805	Canned canned	Coffee tea	Japanese tea	P070805028	7	708	720.0	540.0
70805	Canned canned	Coffee tea	Japanese tea	P070805029	7	708	770.0	578.0
70805	Canned canned	Coffee tea	Japanese tea	P070805030	7	708	810.0	608.0
70805	Canned canned	Coffee tea	Japanese tea	P070805031	7	708	810.0	608.0
70805	Canned canned	Coffee tea	Japanese tea	P070805032	7	708	810.0	608.0
70805	Canned canned	Coffee tea	Japanese tea	P070805033	7	708	900.0	675.0
70805	Canned canned	Coffee tea	Japanese tea	P070805034	7	708	948.0	711.0
70805	Canned canned	Coffee tea	Japanese tea	P070805035	7	708	950.0	713.0
70805	Canned canned	Coffee tea	Japanese tea	P070805036	7	708	1050.0	788.0
70805	Canned canned	Coffee tea	Japanese tea	P070805037	7	708	1050.0	788.0
70805	Canned canned	Coffee tea	Japanese tea	P070805038	7	708	1080.0	810.0
70805	Canned canned	Coffee tea	Japanese tea	P070805039	7	708	1080.0	810.0
70805	Canned canned	Coffee tea	Japanese tea	P070805040	7	708	1080.0	810.0
70805	Canned canned	Coffee tea	Japanese tea	P070805041	7	708	1080.0	810.0
70805	Canned canned	Coffee tea	Japanese tea	P070805042	7	708	1180.0	885.0
70805	Canned canned	Coffee tea	Japanese tea	P070805043	7	708	1215.0	911.0
70805	Canned canned	Coffee tea	Japanese tea	P070805044	7	708	1215.0	911.0
70805	Canned canned	Coffee tea	Japanese tea	P070805045	7	708	1350.0	1013.0
70805	Canned canned	Coffee tea	Japanese tea	P070805046	7	708	1350.0	1013.0
70805	Canned canned	Coffee tea	Japanese tea	P070805047	7	708	1400.0	1050.0
70805	Canned canned	Coffee tea	Japanese tea	P070805048	7	708	1440.0	1080.0
70805	Canned canned	Coffee tea	Japanese tea	P070805049	7	708	2160.0	1620.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806001	7	708	120.0	90.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806002	7	708	188.0	141.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806003	7	708	188.0	141.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806004	7	708	198.0	149.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806005	7	708	198.0	149.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806006	7	708	270.0	203.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806007	7	708	288.0	216.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806008	7	708	288.0	216.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806009	7	708	288.0	216.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806010	7	708	288.0	216.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806011	7	708	288.0	216.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806012	7	708	288.0	216.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806013	7	708	297.0	223.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806014	7	708	297.0	223.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806015	7	708	318.0	239.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806016	7	708	358.0	269.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806017	7	708	368.0	276.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806018	7	708	395.0	296.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806019	7	708	398.0	299.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806020	7	708	398.0	299.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806021	7	708	428.0	321.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806022	7	708	450.0	338.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806023	7	708	480.0	360.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806024	7	708	498.0	374.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806025	7	708	498.0	374.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806026	7	708	498.0	374.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806027	7	708	498.0	374.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806028	7	708	500.0	375.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806029	7	708	500.0	375.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806030	7	708	538.0	404.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806031	7	708	560.0	420.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806032	7	708	560.0	420.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806033	7	708	598.0	449.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806034	7	708	700.0	525.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806035	7	708	748.0	561.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806036	7	708	798.0	599.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806037	7	708	820.0	615.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806038	7	708	888.0	666.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806039	7	708	1000.0	750.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806040	7	708	1200.0	900.0
70806	Canned canned	Coffee tea	China Healthy Tea	P070806041	7	708	1650.0	1238.0
70807	Canned canned	Coffee tea	others	P070807001	7	708	190.0	143.0
70807	Canned canned	Coffee tea	others	P070807002	7	708	270.0	203.0
70901	Canned canned	Luxury	Jams	P070901001	7	709	98.0	74.0
70901	Canned canned	Luxury	Jams	P070901002	7	709	98.0	74.0
70901	Canned canned	Luxury	Jams	P070901003	7	709	98.0	74.0
70901	Canned canned	Luxury	Jams	P070901004	7	709	100.0	75.0
70901	Canned canned	Luxury	Jams	P070901005	7	709	100.0	75.0
70901	Canned canned	Luxury	Jams	P070901006	7	709	100.0	75.0
70901	Canned canned	Luxury	Jams	P070901007	7	709	100.0	75.0
70901	Canned canned	Luxury	Jams	P070901008	7	709	135.0	101.0
70901	Canned canned	Luxury	Jams	P070901009	7	709	135.0	101.0
70901	Canned canned	Luxury	Jams	P070901010	7	709	135.0	101.0
70901	Canned canned	Luxury	Jams	P070901011	7	709	135.0	101.0
70901	Canned canned	Luxury	Jams	P070901012	7	709	138.0	104.0
70901	Canned canned	Luxury	Jams	P070901013	7	709	138.0	104.0
70901	Canned canned	Luxury	Jams	P070901014	7	709	138.0	104.0
70901	Canned canned	Luxury	Jams	P070901015	7	709	138.0	104.0
70901	Canned canned	Luxury	Jams	P070901016	7	709	158.0	119.0
70901	Canned canned	Luxury	Jams	P070901017	7	709	165.0	124.0
70901	Canned canned	Luxury	Jams	P070901018	7	709	165.0	124.0
70901	Canned canned	Luxury	Jams	P070901019	7	709	165.0	124.0
70901	Canned canned	Luxury	Jams	P070901020	7	709	195.0	146.0
70901	Canned canned	Luxury	Jams	P070901021	7	709	195.0	146.0
70901	Canned canned	Luxury	Jams	P070901022	7	709	195.0	146.0
70901	Canned canned	Luxury	Jams	P070901023	7	709	198.0	149.0
70901	Canned canned	Luxury	Jams	P070901024	7	709	198.0	149.0
70901	Canned canned	Luxury	Jams	P070901025	7	709	198.0	149.0
70901	Canned canned	Luxury	Jams	P070901026	7	709	198.0	149.0
70901	Canned canned	Luxury	Jams	P070901027	7	709	198.0	149.0
70901	Canned canned	Luxury	Jams	P070901028	7	709	198.0	149.0
70901	Canned canned	Luxury	Jams	P070901029	7	709	205.0	154.0
70901	Canned canned	Luxury	Jams	P070901030	7	709	208.0	156.0
70901	Canned canned	Luxury	Jams	P070901031	7	709	208.0	156.0
70901	Canned canned	Luxury	Jams	P070901032	7	709	208.0	156.0
70901	Canned canned	Luxury	Jams	P070901033	7	709	215.0	161.0
70901	Canned canned	Luxury	Jams	P070901034	7	709	215.0	161.0
70901	Canned canned	Luxury	Jams	P070901035	7	709	215.0	161.0
70901	Canned canned	Luxury	Jams	P070901036	7	709	215.0	161.0
70901	Canned canned	Luxury	Jams	P070901037	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901038	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901039	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901040	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901041	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901042	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901043	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901044	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901045	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901046	7	709	238.0	179.0
70901	Canned canned	Luxury	Jams	P070901047	7	709	245.0	184.0
70901	Canned canned	Luxury	Jams	P070901048	7	709	245.0	184.0
70901	Canned canned	Luxury	Jams	P070901049	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901050	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901051	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901052	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901053	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901054	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901055	7	709	248.0	186.0
70901	Canned canned	Luxury	Jams	P070901056	7	709	255.0	191.0
70901	Canned canned	Luxury	Jams	P070901057	7	709	278.0	209.0
70901	Canned canned	Luxury	Jams	P070901058	7	709	278.0	209.0
70901	Canned canned	Luxury	Jams	P070901059	7	709	298.0	224.0
70901	Canned canned	Luxury	Jams	P070901060	7	709	298.0	224.0
70901	Canned canned	Luxury	Jams	P070901061	7	709	318.0	239.0
70901	Canned canned	Luxury	Jams	P070901062	7	709	318.0	239.0
70901	Canned canned	Luxury	Jams	P070901063	7	709	328.0	246.0
70901	Canned canned	Luxury	Jams	P070901064	7	709	345.0	259.0
70901	Canned canned	Luxury	Jams	P070901065	7	709	355.0	266.0
70901	Canned canned	Luxury	Jams	P070901066	7	709	388.0	291.0
70901	Canned canned	Luxury	Jams	P070901067	7	709	398.0	299.0
70901	Canned canned	Luxury	Jams	P070901068	7	709	398.0	299.0
70901	Canned canned	Luxury	Jams	P070901069	7	709	398.0	299.0
70901	Canned canned	Luxury	Jams	P070901070	7	709	415.0	311.0
70901	Canned canned	Luxury	Jams	P070901071	7	709	418.0	314.0
70901	Canned canned	Luxury	Jams	P070901072	7	709	538.0	404.0
70901	Canned canned	Luxury	Jams	P070901073	7	709	588.0	441.0
70901	Canned canned	Luxury	Jams	P070901074	7	709	668.0	501.0
70901	Canned canned	Luxury	Jams	P070901075	7	709	920.0	690.0
70901	Canned canned	Luxury	Jams	P070901076	7	709	1020.0	765.0
70902	Canned canned	Luxury	Dessert mix	P070902001	7	709	115.0	86.0
70902	Canned canned	Luxury	Dessert mix	P070902002	7	709	115.0	86.0
70902	Canned canned	Luxury	Dessert mix	P070902003	7	709	115.0	86.0
70902	Canned canned	Luxury	Dessert mix	P070902004	7	709	115.0	86.0
70902	Canned canned	Luxury	Dessert mix	P070902005	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902006	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902007	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902008	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902009	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902010	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902011	7	709	118.0	89.0
70902	Canned canned	Luxury	Dessert mix	P070902012	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902013	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902014	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902015	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902016	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902017	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902018	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902019	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902020	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902021	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902022	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902023	7	709	138.0	104.0
70902	Canned canned	Luxury	Dessert mix	P070902024	7	709	148.0	111.0
70902	Canned canned	Luxury	Dessert mix	P070902025	7	709	150.0	113.0
70902	Canned canned	Luxury	Dessert mix	P070902026	7	709	150.0	113.0
70902	Canned canned	Luxury	Dessert mix	P070902027	7	709	150.0	113.0
70902	Canned canned	Luxury	Dessert mix	P070902028	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902029	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902030	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902031	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902032	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902033	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902034	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902035	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902036	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902037	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902038	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902039	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902040	7	709	168.0	126.0
70902	Canned canned	Luxury	Dessert mix	P070902041	7	709	178.0	134.0
70902	Canned canned	Luxury	Dessert mix	P070902042	7	709	258.0	194.0
70902	Canned canned	Luxury	Dessert mix	P070902043	7	709	268.0	201.0
70902	Canned canned	Luxury	Dessert mix	P070902044	7	709	268.0	201.0
70902	Canned canned	Luxury	Dessert mix	P070902045	7	709	328.0	246.0
70902	Canned canned	Luxury	Dessert mix	P070902046	7	709	328.0	246.0
70903	Canned canned	Luxury	Premix	P070903001	7	709	148.0	111.0
70903	Canned canned	Luxury	Premix	P070903002	7	709	155.0	116.0
70903	Canned canned	Luxury	Premix	P070903003	7	709	168.0	126.0
70903	Canned canned	Luxury	Premix	P070903004	7	709	178.0	134.0
70903	Canned canned	Luxury	Premix	P070903005	7	709	178.0	134.0
70903	Canned canned	Luxury	Premix	P070903006	7	709	188.0	141.0
70903	Canned canned	Luxury	Premix	P070903007	7	709	188.0	141.0
70903	Canned canned	Luxury	Premix	P070903008	7	709	188.0	141.0
70903	Canned canned	Luxury	Premix	P070903009	7	709	208.0	156.0
70903	Canned canned	Luxury	Premix	P070903010	7	709	218.0	164.0
70903	Canned canned	Luxury	Premix	P070903011	7	709	228.0	171.0
70903	Canned canned	Luxury	Premix	P070903012	7	709	228.0	171.0
70903	Canned canned	Luxury	Premix	P070903013	7	709	238.0	179.0
70903	Canned canned	Luxury	Premix	P070903014	7	709	248.0	186.0
70903	Canned canned	Luxury	Premix	P070903015	7	709	258.0	194.0
70903	Canned canned	Luxury	Premix	P070903016	7	709	258.0	194.0
70903	Canned canned	Luxury	Premix	P070903017	7	709	258.0	194.0
70903	Canned canned	Luxury	Premix	P070903018	7	709	258.0	194.0
70903	Canned canned	Luxury	Premix	P070903019	7	709	258.0	194.0
70903	Canned canned	Luxury	Premix	P070903020	7	709	258.0	194.0
70903	Canned canned	Luxury	Premix	P070903021	7	709	268.0	201.0
70903	Canned canned	Luxury	Premix	P070903022	7	709	268.0	201.0
70903	Canned canned	Luxury	Premix	P070903023	7	709	275.0	206.0
70903	Canned canned	Luxury	Premix	P070903024	7	709	288.0	216.0
70903	Canned canned	Luxury	Premix	P070903025	7	709	288.0	216.0
70903	Canned canned	Luxury	Premix	P070903026	7	709	288.0	216.0
70903	Canned canned	Luxury	Premix	P070903027	7	709	288.0	216.0
70903	Canned canned	Luxury	Premix	P070903028	7	709	288.0	216.0
70903	Canned canned	Luxury	Premix	P070903029	7	709	288.0	216.0
70903	Canned canned	Luxury	Premix	P070903030	7	709	338.0	254.0
70903	Canned canned	Luxury	Premix	P070903031	7	709	338.0	254.0
70903	Canned canned	Luxury	Premix	P070903032	7	709	338.0	254.0
70903	Canned canned	Luxury	Premix	P070903033	7	709	358.0	269.0
70903	Canned canned	Luxury	Premix	P070903034	7	709	378.0	284.0
70903	Canned canned	Luxury	Premix	P070903035	7	709	388.0	291.0
70903	Canned canned	Luxury	Premix	P070903036	7	709	388.0	291.0
70903	Canned canned	Luxury	Premix	P070903037	7	709	388.0	291.0
70903	Canned canned	Luxury	Premix	P070903038	7	709	438.0	329.0
70903	Canned canned	Luxury	Premix	P070903039	7	709	438.0	329.0
70903	Canned canned	Luxury	Premix	P070903040	7	709	438.0	329.0
70903	Canned canned	Luxury	Premix	P070903041	7	709	438.0	329.0
70904	Canned canned	Luxury	Cake bread material	P070904001	7	709	108.0	81.0
70904	Canned canned	Luxury	Cake bread material	P070904002	7	709	108.0	81.0
70904	Canned canned	Luxury	Cake bread material	P070904003	7	709	138.0	104.0
70904	Canned canned	Luxury	Cake bread material	P070904004	7	709	138.0	104.0
70904	Canned canned	Luxury	Cake bread material	P070904005	7	709	138.0	104.0
70904	Canned canned	Luxury	Cake bread material	P070904006	7	709	142.0	107.0
70904	Canned canned	Luxury	Cake bread material	P070904007	7	709	165.0	124.0
70904	Canned canned	Luxury	Cake bread material	P070904008	7	709	165.0	124.0
70904	Canned canned	Luxury	Cake bread material	P070904009	7	709	165.0	124.0
70904	Canned canned	Luxury	Cake bread material	P070904010	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904011	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904012	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904013	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904014	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904015	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904016	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904017	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904018	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904019	7	709	168.0	126.0
70904	Canned canned	Luxury	Cake bread material	P070904020	7	709	188.0	141.0
70904	Canned canned	Luxury	Cake bread material	P070904021	7	709	188.0	141.0
70904	Canned canned	Luxury	Cake bread material	P070904022	7	709	188.0	141.0
70904	Canned canned	Luxury	Cake bread material	P070904023	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904024	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904025	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904026	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904027	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904028	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904029	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904030	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904031	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904032	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904033	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904034	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904035	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904036	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904037	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904038	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904039	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904040	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904041	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904042	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904043	7	709	198.0	149.0
70904	Canned canned	Luxury	Cake bread material	P070904044	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904045	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904046	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904047	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904048	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904049	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904050	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904051	7	709	218.0	164.0
70904	Canned canned	Luxury	Cake bread material	P070904052	7	709	248.0	186.0
70904	Canned canned	Luxury	Cake bread material	P070904053	7	709	248.0	186.0
70904	Canned canned	Luxury	Cake bread material	P070904054	7	709	268.0	201.0
70904	Canned canned	Luxury	Cake bread material	P070904055	7	709	268.0	201.0
70904	Canned canned	Luxury	Cake bread material	P070904056	7	709	278.0	209.0
70904	Canned canned	Luxury	Cake bread material	P070904057	7	709	278.0	209.0
70904	Canned canned	Luxury	Cake bread material	P070904058	7	709	278.0	209.0
70904	Canned canned	Luxury	Cake bread material	P070904059	7	709	298.0	224.0
70904	Canned canned	Luxury	Cake bread material	P070904060	7	709	298.0	224.0
70904	Canned canned	Luxury	Cake bread material	P070904061	7	709	318.0	239.0
70904	Canned canned	Luxury	Cake bread material	P070904062	7	709	328.0	246.0
70904	Canned canned	Luxury	Cake bread material	P070904063	7	709	328.0	246.0
70904	Canned canned	Luxury	Cake bread material	P070904064	7	709	328.0	246.0
70904	Canned canned	Luxury	Cake bread material	P070904065	7	709	328.0	246.0
70904	Canned canned	Luxury	Cake bread material	P070904066	7	709	378.0	284.0
70904	Canned canned	Luxury	Cake bread material	P070904067	7	709	398.0	299.0
70904	Canned canned	Luxury	Cake bread material	P070904068	7	709	438.0	329.0
70904	Canned canned	Luxury	Cake bread material	P070904069	7	709	438.0	329.0
70904	Canned canned	Luxury	Cake bread material	P070904070	7	709	455.0	341.0
70904	Canned canned	Luxury	Cake bread material	P070904071	7	709	548.0	411.0
70905	Canned canned	Luxury	Other luxury items	P070905001	7	709	115.0	86.0
70905	Canned canned	Luxury	Other luxury items	P070905002	7	709	115.0	86.0
70905	Canned canned	Luxury	Other luxury items	P070905003	7	709	115.0	86.0
70905	Canned canned	Luxury	Other luxury items	P070905004	7	709	168.0	126.0
70905	Canned canned	Luxury	Other luxury items	P070905005	7	709	168.0	126.0
70905	Canned canned	Luxury	Other luxury items	P070905006	7	709	168.0	126.0
70905	Canned canned	Luxury	Other luxury items	P070905007	7	709	168.0	126.0
70905	Canned canned	Luxury	Other luxury items	P070905008	7	709	168.0	126.0
70905	Canned canned	Luxury	Other luxury items	P070905009	7	709	188.0	141.0
70905	Canned canned	Luxury	Other luxury items	P070905010	7	709	195.0	146.0
70905	Canned canned	Luxury	Other luxury items	P070905011	7	709	198.0	149.0
70905	Canned canned	Luxury	Other luxury items	P070905012	7	709	218.0	164.0
70905	Canned canned	Luxury	Other luxury items	P070905013	7	709	238.0	179.0
70905	Canned canned	Luxury	Other luxury items	P070905014	7	709	238.0	179.0
70905	Canned canned	Luxury	Other luxury items	P070905015	7	709	238.0	179.0
70905	Canned canned	Luxury	Other luxury items	P070905016	7	709	238.0	179.0
70905	Canned canned	Luxury	Other luxury items	P070905017	7	709	238.0	179.0
70905	Canned canned	Luxury	Other luxury items	P070905018	7	709	238.0	179.0
70905	Canned canned	Luxury	Other luxury items	P070905019	7	709	238.0	179.0
